id,allmusic_id,musicbrainz_ids
1645,mt0036055707,"['808463f1-8558-475c-b67a-9de84c55648d', '499adf25-4e6c-427e-8f8b-840ff402c4f8']"
1646,mt0005528999,['53b7ee3b-ef7e-47b6-833f-a682a475148b']
1647,mt0008616553,['846d874c-f026-4c41-bd25-695e98f5be18']
1648,mt0036055704,"['c1525a1d-e2e2-4232-b547-80763a541695', 'af49ef0a-d493-4386-8e66-2d5bb7a0fa27', '26c4cd72-cc10-4af1-8781-5f0842bec747']"
1649,mt0003371216,['a6e34d55-985e-4704-8aab-8f18403c28e0']
1650,mt0004828242,"['0fffe0ca-1bc8-4fd3-b64b-718d5bae8f8c', '4bb7f1e1-e680-4ec9-9de4-8c827fe6a847']"
1651,mt0014835591,['2d4c5871-67f2-465a-bdb3-df9a1532b4a5']
1652,mt0014844233,['d6b6c9f9-9052-4402-91f1-59d92e5a420a']
1653,mt0014814170,['a7965a38-cf5b-4d9b-aa82-48647c4a513c']
1654,mt0028387378,['16da1f05-37a7-463d-a416-3c92532e64d3']
1655,mt0001665907,['81deafdb-3262-4ac6-8a08-307ab1e8fb2b']
1656,mt0001108852,['5d8ba701-6207-4435-9e7e-1e026e40b39d']
1657,mt0009367855,['948ffa38-4cb9-46c0-b8bb-6fa9752960c5']
1658,mt0009021940,['ff89453b-4fb4-4be9-846c-22db785e305f']
1659,mt0001016557,['16da1f05-37a7-463d-a416-3c92532e64d3']
1660,mt0003259593,['cd0ff480-9745-46a2-8749-7a4147d36ee2']
1661,mt0044982562,"['67ebd45d-2749-4081-9991-fb5c56f0cf8f', 'bb5ec3b5-5181-4817-9368-779a35ab738f', 'dba2c719-16a6-4707-a2f9-2eec179c2e2a']"
1662,mt0044982564,"['4bb4169c-a2ce-4709-8465-6d00f884764e', '70865ba0-822c-4e38-bc0c-11562f5dde49']"
1663,mt0057557564,"['8d637b49-a808-4fd4-9e49-e479344056f1', 'aba9c0cd-0983-43e5-afe1-e101335ba106', '00d2f356-a868-4edb-b782-8bacf6130969']"
1664,mt0054452419,['0ff9b70f-376b-40c4-8877-ccc0491ff15d']
1665,mt0054500312,"['eba188eb-2c20-4504-be3c-db7360577c68', '7d6dd746-0c7f-4261-8b47-e1435c09064a']"
1666,mt0054366553,"['cce8a215-c838-44fd-80d6-c49f5cb6df2f', '3d19078d-1831-4edb-aabb-4d453bdd86ff']"
1667,mt0050830788,['a180e7ac-6416-4ee1-9b84-1dc45343f4b0']
1668,mt0036547477,['5a2ec820-9705-49aa-8d46-8772c8a8c8dc']
1669,mt0057469555,['a7dba4ad-cba8-42bc-8ff3-aa002047b194']
1670,mt0044982568,['2087dac1-0bb8-4c88-b969-efac0c7475eb']
1671,mt0054452417,['2ddb68de-2e29-46b3-91df-c44778d1dff9']
1672,mt0044982567,"['06665933-0875-4dab-a629-2d14b44a3bef', 'b738d7ea-a91c-4495-856d-00bf67d7474f']"
1673,mt0036541527,['d876d5d5-13f3-4c42-b54f-c10d2068fdbf']
1674,mt0036547481,['28318b93-cae7-413e-9b6b-c81904ffedc7']
1675,mt0040931003,['23159fe0-9a80-46b9-8476-326faeb19d81']
1676,mt0027711628,"['0e01b708-e3a5-45c7-841c-790627b8e62a', '4f3c712a-2937-44c6-8773-6ce784a2cccf', '6142ca2c-8d1f-4dc7-a309-94820ae2cb71']"
1677,mt0019442184,"['273acf9d-1213-48db-a0a6-5b3d063e4a6e', '70b533ee-d9f5-495d-bd08-5b60f9109167', '227727f0-9150-498f-96bd-0824de330b7c']"
1678,mt0062880317,"['082e903f-1d4e-46f9-b6ec-17179036ae30', 'dc038ed0-7b9b-4791-b281-2f8eb1ee596b', 'e6106868-1d67-4486-80f2-994da197c8ab']"
1679,mt0057469557,"['856fd2d7-4cfa-4d25-aa81-794984d23a55', '2f4ff152-1437-4f52-81e8-de9a3f6f86bf', '4aa605b8-7bee-46d3-adb7-93c702912d26']"
1680,mt0057469561,['c2ef05b7-f1f4-43f2-87ed-e04246858372']
1681,mt0050830789,['4c5373f5-ec68-4e18-afea-5337a5641864']
1682,mt0031068168,['3b9d5dbc-3dde-4d65-8d73-09057249dad5']
1683,mt0041767629,"['f7f2df2f-6d64-4890-b628-2f79b68a9d20', '1e2efcb8-29ba-41c0-aba4-84dbb088123e']"
1684,mt0041767624,"['0ce3b9fa-a4fd-4bfa-bf78-01a20717820d', '05d3528e-b3be-4ff2-befb-5e683b83b81e', '08edc02e-2911-4c8f-84d1-bdc1d4588832', '98e8b22d-0351-4bb4-9c86-2ae4cfa240e6', '249117cd-ed07-4094-9c2f-12b0b7ab3545', 'cfce277f-2304-41c9-91c8-1f56030954a0', '7b72ab2e-9ada-48ab-8929-1c48aa82ade0']"
1685,mt0041767625,['93b5b8dd-01c8-4fdf-8f7b-3e94d455d2b6']
1686,mt0011453146,['636d1d7a-09e3-40a3-8564-52a45865301a']
1687,mt0030313516,"['f07dc7c7-e3f5-44b1-9e15-06708c7610f6', 'f12f4e2f-7079-4fe2-8c01-f931daa0b27d', 'd928cc7b-b8c9-40f7-b0f6-7cfbfb34ef7d']"
1688,mt0001292397,['7ef350fb-06fe-491b-9642-c4160e74a390']
1689,mt0007955823,['ef0f904f-694b-4347-8348-87fe8b0571f7']
1690,mt0029133122,"['029eaa16-23ab-416b-8a58-c0eeb0b648d4', '10caf5d2-95db-4f29-9ed7-131f0e3ac78c']"
1691,mt0039880741,"['54de3425-7d68-4537-a485-893ebf826ff6', 'd465ea0e-2585-4508-bd2d-3a8bc3d7bf8b', '31828c82-3f2b-47d8-9ec6-d29262da78df', '52209dc3-c727-4267-ac35-531958ae812f', 'c5516961-8e1e-48c6-b421-e6f1bb652781', '0f3dd564-c2d5-49a7-9d42-635fbb28328b']"
1692,mt0027130062,['e6e2a253-d294-4703-9ffa-116f6f0e4696']
1693,mt0001691758,"['b12e3201-87f5-47f9-9797-24d277b4776d', '67e5b873-2ae6-4f38-944d-4b960f7f0ef1', '0cd74fdb-91fc-4005-abc3-76e524d01c50']"
1694,mt0011183039,['65265bfe-012e-4ea5-8b56-4515bbcd744f']
1695,mt0006755945,"['54de3425-7d68-4537-a485-893ebf826ff6', 'd465ea0e-2585-4508-bd2d-3a8bc3d7bf8b', '31828c82-3f2b-47d8-9ec6-d29262da78df', '52209dc3-c727-4267-ac35-531958ae812f', 'c5516961-8e1e-48c6-b421-e6f1bb652781', '0f3dd564-c2d5-49a7-9d42-635fbb28328b']"
1696,mt0011193753,['7c040690-7516-4393-a02f-f3091cf34fbf']
1697,mt0003425221,['4dd0d34f-deb0-42cf-a2cf-482d4f04c27e']
1698,mt0001717955,"['7aeb14a5-1cc6-4109-a652-ed541c2e1e3c', 'b314dc55-45fb-4eea-a911-581f639f68bd', 'ae9acb6a-e38d-45b4-af97-656d5d6a30b0', 'd2ecb4c0-ed01-4142-b94c-f4dd07af4cbd']"
1699,mt0013877822,['564a5491-73b4-4af1-8976-69b31bfe95ff']
1700,mt0013782670,"['707de28f-d80b-4211-aa4e-5a260466ebc2', '42ff4930-614e-453d-aaec-f091fb4af707', '3559ba8c-c45b-4565-8d8d-2ff5cafb13ce', '949ff8a2-8cd3-43ce-850d-c26892d765b2']"
1701,mt0013773561,"['e3c3200b-3182-4528-9149-472fd3549d1b', '7bf03172-b3dd-4fc8-a7f5-d04bdd6f678b', 'e5c9ee70-0a17-4e1b-91fc-5714d9801a13']"
1702,mt0015532208,"['af7cbb49-d2e4-4fed-ad6f-8432efa2bfad', 'ac109bc5-f100-4819-894f-112b7ce3d592', '6befecf9-4aee-4ca2-804c-4a9078b225be', 'e4e24d0d-d627-4bd7-bfbc-a22a69c7f1d6', 'a2dc8080-5224-43cb-ae45-1f567788059c']"
1703,mt0030221950,"['b874cc82-d460-4f74-bd55-fffc9f65d334', 'e4eca2ad-a5a9-478a-8810-72a84cbaba00', '2ba21f00-e9a5-4596-a4c6-de154b07c919']"
1704,mt0015494674,"['c37d64a5-7d13-4398-8b61-7dc3b4f04b4b', '5dc70cf7-c622-4ac9-bb12-8cea7f0d5d0a']"
1705,mt0029908541,"['69440aeb-47e2-465a-a9e0-a02b8084894b', '1e3abb31-7c72-499b-a237-49367d9259e8', '3839579d-244f-4ff3-94df-02d4a3ece292']"
1706,mt0034968734,"['790015c1-7bc8-4c23-a6f7-fc84cc710e71', '42ebbf0b-fcb8-415b-a951-6d65039e6796', '08b01598-c6c7-4185-9767-59324d7886bf']"
1707,mt0015481871,"['edc1ae38-0535-40d5-a998-a38c822c7492', '8a06eba8-a895-4633-b349-7f468bbac443']"
1708,mt0015525576,"['de4d2e62-0f2c-4bab-a7bc-7d842eff7e09', '716630e5-92b7-438c-9260-2cf438f11a20', 'd34fdb9f-5844-4734-aa6b-efec227fed83']"
1709,mt0031314215,"['09402128-bdbf-4ce8-b9cb-a6b0d0f9aa7d', '9e05233c-8216-4748-b278-d96ad694d425', 'b0023d04-d3cf-4426-a46c-bb9453c226d3', 'a1f09673-4c73-4354-ace2-795f498ab2a2', 'f140b750-cc6c-4c40-9a70-75c0c4130e9d']"
1710,mt0015491718,['e9e04c4b-7cf0-43f1-9a7b-d5b4c2fd9028']
1711,mt0030002825,['a389a881-3dd0-4d54-83d7-81fbaffa2794']
1712,mt0015490352,"['fbb4941f-3b3a-41c8-b4ed-bb5542aa8627', '5ecf7024-4206-4f76-9587-949cce1dbaf3']"
1713,mt0028291227,"['2ec61056-5d86-4bee-bcf6-c3c17acf2252', '4d8d8386-70f6-46d5-88c9-660b4a4b0eb8', 'b9341d0c-be09-4b10-b635-ca6fc0212a53']"
1714,mt0026582129,"['5e9ed9cc-1318-472a-a504-eef2d10ad5f8', 'edbc1f66-a709-4c9c-b20d-44208b94b8d4']"
1715,mt0034074411,['d5a48cb0-e4e0-45e1-86fa-02e1281fcec7']
1716,mt0015485492,['fb4e744e-7812-46a5-bc60-7a35d63f815c']
1717,mt0027438751,['e0347bcd-d46f-4fcb-9c06-7541d7b180fc']
1718,mt0015487072,"['09b54854-2269-4df7-a981-a35c7b56f352', '1ccec338-2b75-4735-963d-80fda469917d']"
1719,mt0034936421,['5a5a73e6-4bfa-4739-b5f5-84137c8ea18a']
1720,mt0034381362,['913d0c5c-20d4-42ad-8e2a-53d1820f357e']
1721,mt0031465154,['6b68a876-9a53-465d-b5db-665280e162bc']
1722,mt0013772497,"['7ec5a507-9761-4309-b370-aa53fe9d0ba2', '51d6864d-917d-4812-9b51-90d99508c071']"
1723,mt0026934057,
1724,mt0008370120,"['79181c69-5a91-46be-84a3-e71f36ed9f61', '1a73dca0-0ea5-4da3-b2ad-770b7468f31b', 'b9ddaba8-9e9a-4942-91bc-4697afcc278f', '8b3ff8fd-42fb-4473-8c30-f5d1f85cf8f8', '0a59cbb6-e243-4c89-9a93-3dc260ce3f88', '88048d02-ae21-4579-b4c0-5e77c60d1819', '4a22a604-487b-4930-ba2c-899c78b4e7d0', 'ca13ff68-1ed6-4487-993c-96a508188bbd', '898fd94f-eda3-4ceb-8d8d-7b1a47ba65d5', 'd32cf03e-2172-4ded-a3e0-544fad020860', 'fa95c5e0-b1ab-4646-9297-f265439e79eb', 'ac3b9f18-d1f7-4ae7-97f1-4981e3572d74', 'faa8a1ff-e533-4184-817d-7e2e8426089c', '5f3ddc26-7e80-4fee-8d59-f0d220d46683', 'e33763b8-6dad-43e0-a8d1-2603172d129a', 'eca3481b-f363-4169-a50a-da2b0b8064be', '0ed93d58-a7f4-4599-a818-1fdafb824fa5', '81e125b8-ecfc-4d65-926c-7e09139a419f', '18d14a3a-95aa-44a9-8c22-ec043916f543', 'db1c0118-e215-42b7-bb4d-d441a3bad2f4', 'f6da11a5-1ace-407b-bd38-921d36d458f9', '66f762d1-7828-4890-a26a-59f2a27b1039']"
1725,mt0005120305,"['22890b9a-b965-471a-8afc-3a841658c9b8', 'fbf41f1d-5b55-4142-97dc-9d99379c67b6', '50fc79f6-c78c-4cd2-af05-d2fe19fb2b65']"
1726,mt0008918579,"['738aa4e9-441c-43c7-a265-75a6abc90321', '2989db16-4997-426c-92f3-3541121e072e']"
1727,mt0042473399,['560d9b8f-1ff6-40f4-9463-e23a9306634d']
1728,mt0042094581,['4b4507a3-ef18-45ba-a63c-a5b1cfb39d64']
1729,mt0042094574,"['57f0aa86-2171-4e3f-b560-af07f61eff36', '25b3317d-abd9-42c8-b455-30f30adfaad8', 'c74ff05e-0a91-4f9a-9be8-9e0d8a8642b5', 'd2c637de-5da9-4868-8e30-af0116d0cef1']"
1730,mt0042094551,"['2a048b02-9233-4955-84e9-a605260e2c55', '2bb0e39e-d202-44ff-95d6-713939792a8a', 'aca51b35-06fc-4d37-8f95-213f1487cf55', 'ef2287c7-9950-4ef4-b0f0-f690cef42443']"
1731,mt0042094575,['735f8bc5-f8a5-4b39-935d-75708ba7475f']
1732,mt0042094560,['24c59ed7-3ee5-46fb-a055-efcd26638498']
1733,mt0042094564,['fbdb9aaf-f8d2-404c-8985-9eb58326f6c2']
1734,mt0042094556,['aa4f1588-b74e-4089-a07e-a8be320db6e1']
1735,mt0042094546,"['ca344e2f-7a4c-41eb-b272-2fb5920ccb20', '06c047d3-5660-458c-9979-f86248ab524f', '2552fd9d-169d-4093-97d1-d97af5234c1a', '5c035270-4ada-4d11-a13e-aef56d04cb2f']"
1736,mt0042094572,['0d205eea-6b17-446a-a96f-6020c4b6586d']
1737,mt0042094555,"['28c73184-4bed-45b6-87be-613d2742c214', '5c280c24-4414-4c35-a6f1-ebe4e6a122a5', 'd09a813d-91b8-40d6-9d4d-b61fe755f506']"
1738,mt0011824254,"['45b04622-b5fc-4f19-b5c3-dfd5c5fac723', '3ffdfb77-7644-4683-95a6-e8496b168a23', '8c729a6c-54b1-44e1-8459-78807d128182']"
1739,mt0011819254,"['709c6696-1e64-4a1d-b7f9-e4da184a97e0', '736a529a-22e3-4b5f-9d4e-76ecb32ef18a', 'adadd45d-8cbe-42e3-a4af-ca4e76f13ff3']"
1740,mt0059421473,"['d0747625-6e37-4dcd-a89d-9d7aca9d79dc', 'e3bb2013-31f0-4c55-8bbb-9f0bc9def639', '8bbd8258-59e1-473b-80f4-96c80eaa5597', 'b85bdb00-fc77-4a84-a441-b0fcdb87a54d']"
1741,mt0008085911,"['fca4eb95-7fe9-4a77-9747-9e41db1ae416', '2a45a1dc-dc23-49d7-8a41-5f7ac3a3b23a', '22ef7f30-4713-4f71-8f2d-572f15708acf', '9250f5a0-2812-484a-9e09-3ec4b060b14b']"
1742,mt0008076578,"['da9f0cf6-6d5b-4155-9e60-71746b01246a', '3f03eb22-e863-45cd-8c3e-31451c52ca3d', 'c825b538-9ff4-482d-a327-445b8219a211']"
1743,mt0008067219,"['ab6a6745-1906-496a-91b2-6592aee303a4', '3e321eba-6609-4d5d-b0ba-e363cd78e8e7', '093fcdb8-f07a-49a8-aa6c-2a26d2fb3e9f']"
1744,mt0008102470,"['051dae8e-1e75-4913-8ca3-7384bc22b704', 'bb3d792f-7cd6-474d-aaf9-0666b18c2a5f', 'f98dadff-52eb-471d-a34b-1d48caaad76a', '2121cd75-1226-4c33-923c-dd9eb02f7f80']"
1745,mt0002113379,"['2422ecc5-97cc-4faf-af23-d9c1bf56edfd', 'aa50aac7-213c-4c20-bf34-8c066f396bc2', 'a7c1a92b-c2b7-4fde-8621-d83ad10e9785']"
1746,mt0045693414,"['c1d57769-5e4b-4f6a-8c1f-b97a40009ccd', 'e155d399-fe0b-4241-976e-544e1b9f74c9']"
1747,mt0028008921,"['40ccaf2d-a746-44e3-b763-dfad5f14b23b', 'dd8e484d-b8fc-43c9-a225-dd22bf4daf15']"
1748,mt0018996941,"['aaede1fc-e476-4473-9248-b6950a886cef', '487fb843-1bc0-498f-9263-167638885b0c']"
1749,mt0026386642,"['2c229584-4827-4057-8ec1-68e64583337b', 'cf33803a-72d8-41a8-83d2-d74ce06a2c8b']"
1750,mt0045981670,['16f61c37-49e5-4bbc-9830-97e535142e6b']
1751,mt0045693418,['458f1c53-45ce-4fd0-90cc-3e4f5d094b63']
1752,mt0045693416,['4f6d5a25-007d-4460-826b-cf7441f6cea0']
1753,mt0045693421,['48819b8c-8844-4ff1-837e-e13b5b0169bf']
1754,mt0045693415,['2684482d-cd6b-432d-bca6-e33b2f947dad']
1755,mt0045693413,['4390a7bd-fa8e-46fe-8095-f946d725b12c']
1756,mt0045693417,['cb472935-6f05-4694-81c2-af5e0ce84d4c']
1757,mt0045693411,"['749bb018-7a34-41da-b6ad-48912f666f05', '37885800-c60c-4724-a0e6-8061146a681e']"
1758,mt0045693412,['cba31cbf-3882-4d15-ba68-f7e93f12a65e']
1759,mt0045693419,['145e9516-2807-466c-b21b-227f46a09021']
1760,mt0045693420,['486358ec-57e3-449e-84a6-5331227bb74c']
1761,mt0045693410,['d2668ddd-0e93-4302-880e-4ccee412970f']
1762,mt0042783436,"['b5d5e0f9-01a0-45f5-863c-2be509aa7322', '784fa05a-93c8-41cb-9e57-60278ca16ea9']"
1763,mt0041905010,"['c21414e3-4b54-4b14-9515-6d0ceb7b80b2', '02c40c42-8663-4850-b55f-d0291d0cf323']"
1764,mt0041905009,"['4cdc9aeb-f3c5-4a6a-8701-e5651d453ed0', 'd004d6a0-ac41-4224-b08e-1b8ff1558e59']"
1765,mt0041905008,"['a925e699-518a-4145-bc97-c4f2d5e83b7f', 'c86c197f-ec47-4907-9889-5be16ee375d5']"
1766,mt0041905011,"['1fa4408b-6fd8-49db-a533-d03130235d8f', 'f968cd83-ace5-4d60-a959-f10aca35c79b']"
1767,mt0039609670,['c0420a06-5d4b-4186-ba21-a38f5d17b73a']
1768,mt0039829318,['dc6d9c76-e0e4-4f9d-879a-eec05e7d2500']
1769,mt0039609668,['568d63f1-c471-4302-aa70-97436e463e85']
1770,mt0018283810,['426e668f-ca56-421e-a220-4f9a3e8df805']
1771,mt0043412974,['acbe4584-c253-44c1-99ca-67340e24bfff']
1772,mt0014862875,"['2515f3e4-f10e-40a5-a2f6-a237888e562b', 'd1087328-9e9b-4a64-be7e-937240056216']"
1773,mt0026695153,['26c26791-bac2-4901-bfee-29aa02cb63ba']
1774,mt0019239315,['3d839e55-6ac4-4798-bd7a-364910490a10']
1775,mt0027715498,
1776,mt0019214541,['22928e5a-a228-4979-bb13-cc5e1b571904']
1777,mt0005408232,"['2515f3e4-f10e-40a5-a2f6-a237888e562b', 'd1087328-9e9b-4a64-be7e-937240056216']"
1778,mt0004406830,['8a66b5c3-c61f-4681-8671-9b3534118791']
1779,mt0059748794,
1780,mt0008500190,['bf303b4f-f5a2-4c92-a614-83d180b868d1']
1781,mt0043412971,['054db8e3-566f-4899-a631-7ab3fd493b25']
1782,mt0043412968,['c6e5fb2b-c426-4055-bd95-435684a28f76']
1783,mt0043412967,['03173f2c-ec2d-44b4-bd2f-e68cbfba2d47']
1784,mt0015465283,['03173f2c-ec2d-44b4-bd2f-e68cbfba2d47']
1785,mt0015457895,['a2e15b25-1990-4a8a-af75-6ff4b2877554']
1786,mt0043412973,['f81e4c72-2063-408a-98bc-16c3b54e42bc']
1787,mt0043412966,['aea9a3be-83a5-4d18-908d-d9e64928ff6c']
1788,mt0043412970,"['2515f3e4-f10e-40a5-a2f6-a237888e562b', 'd1087328-9e9b-4a64-be7e-937240056216']"
1789,mt0043412965,['e150e71a-aab6-4180-907b-9b8b062cbf72']
1790,mt0043412975,['78659be9-c4ad-4028-8775-a14f6eea7e22']
1791,mt0008095787,['80a57548-16b3-4c41-adbc-91f8e235bb89']
1792,mt0010254318,['55ca8091-7d9a-476a-8bd1-50bd92e25756']
1793,mt0010254309,['ad4ba389-c493-4025-9222-8ed79f74b475']
1794,mt0010254314,['6f1c1c24-4bd5-4c82-8f20-0d7c502af8d8']
1795,mt0047994385,['6a99344a-9dfd-415d-a8af-338f51f145bb']
1796,mt0061080731,['19ba4329-d149-403d-bf13-9a2902aa8451']
1797,mt0047994381,['c0101bec-ba86-4ae7-8c3b-f68980cc4894']
1798,mt0047994380,['4f784e4e-4227-476d-a216-7a4490cefa73']
1799,mt0047994388,['92c64cc8-82e1-4217-b28b-8ee6c400337e']
1800,mt0047994384,['0c14892e-a9f1-468a-84c5-601d6c4178bc']
1801,mt0061080730,['923db9d2-df07-418d-a367-a275438277a6']
1802,mt0061080735,['f3fd8b6e-6a73-4fc4-908d-177bd32c31c6']
1803,mt0063179162,['bcc64940-8b33-4303-b008-21d57a5f7ae3']
1804,mt0055915295,['e48642ef-f957-4928-aeff-87eb25152396']
1805,mt0055915297,['f81168c1-4089-4a4a-b6d9-867b113b7fb4']
1806,mt0055915294,['aee3cf42-72d1-4627-853d-4c28ed0b625e']
1807,mt0048590576,['f8e16e83-655b-4df4-8478-b9f4697fc55a']
1808,mt0048590578,['82a1d786-377d-4b0c-ad71-b98def812f94']
1809,mt0048590570,['d96ea54c-607b-4927-b8a4-7ceac7f0446a']
1810,mt0048590574,['4285fe79-ab33-4753-95a5-3ca2b6296885']
1811,mt0047994389,['1e41a260-7e2e-4b0c-8ffd-136802eb5de8']
1812,mt0047994391,['6725746e-112e-4ff1-9e16-846169397509']
1813,mt0053051484,['d96ea54c-607b-4927-b8a4-7ceac7f0446a']
1814,mt0047994382,['274c063e-f891-4680-bd1f-7bdd41acc0de']
1815,mt0008713019,"['791bd9f0-db7c-4794-838d-2f6f502504d7', '75c25e20-ea19-4054-9d19-effd7490c3b5', '5354bc2c-8995-47ad-9cd8-41824ead04ff', '081b8839-37bf-4b55-9772-1badcb2ba458', 'edca396f-dff2-4d29-9ecb-7c575a024672', 'c8ccd6f5-114a-4ced-9968-ef9efefd7080', 'f67fcd14-25fa-44b4-90bd-fdbaa84e3b28']"
1816,mt0004683107,['02582bd9-28ba-499b-af8a-0504c14298fa']
1817,mt0003682665,['45f592d8-88fc-4de6-a04d-a1084b96e031']
1818,mt0007593612,['64c14922-a30d-4248-8f73-40f8588fbcec']
1819,mt0001026958,"['801aecec-e864-4b04-b776-8912360570ef', '5b7f1b25-869e-4082-b370-bcec26f6ef3a']"
1820,mt0002610695,['4c29b12f-43f4-42d9-8af4-335322158658']
1821,mt0007515051,['945026eb-3d3a-4dbe-97ed-5be7d4fa6f66']
1822,mt0004889491,['a6cfbc47-4d71-4427-a8b5-aeb7234b6d28']
1823,mt0007407154,"['68d30bda-ea78-4960-91ba-9d8fec784e6f', '1e1f97e1-9038-4eb0-9e58-6a995990a0f3']"
1824,mt0011941982,['15134bbd-754c-463e-807d-42f241fac750']
1825,mt0040388893,"['ab234993-c1ce-4ab9-a38d-bd3b87b48843', '4b2e1e81-f35d-4c01-b10c-128acb2fb3c9', '0f90ba36-0458-4a3d-94f1-d451154eee9a', 'feb18032-7f8c-47f9-8780-2873bc4de511', '1bafc203-0224-468f-a8ab-bc71580d8da9']"
1826,mt0008763217,['48bb0383-540b-4952-9e8c-608bcbb57f40']
1827,mt0007367003,"['f561b55d-b767-4552-8686-db7f70e9cce9', 'aecf4dc3-1937-4556-af36-cacafe9c61a3']"
1828,mt0003873773,['e3fcecd3-97b5-4344-9b1a-c21869a99eb5']
1829,mt0040388892,"['9e881f97-a4d1-49d6-84d1-10f432afff87', 'e9deb0e6-b37c-4d24-954c-de4fc87e9570', '475bfe43-980a-4671-94f6-ebf4a72afe3e', 'dcae866f-5e14-4841-9d6f-f1b800cf5ecb']"
1830,mt0005930703,['2b9c3394-4f04-4885-9639-b9305b44c555']
1831,mt0009778382,"['90faf7f6-eb90-47e0-ac66-3ef4b2acef01', '0ed9fab5-2e8a-4da7-8366-2100633977e9', '1321db36-e119-4b10-b98f-b8e58233f805']"
1832,mt0002699823,"['ad3429c7-2ed1-4073-9532-3c52a1619906', '73f6da0b-c5e6-4766-95cb-729c4d4c026f']"
1833,mt0053432470,"['aaa95ed1-3178-473a-895b-12f991df3a8b', '4fc20437-a198-437f-bc8d-e2d8d41e362c']"
1834,mt0053432472,['34ea3325-e1fe-4410-a36a-facc1253b104']
1835,mt0054386912,"['791bd9f0-db7c-4794-838d-2f6f502504d7', '75c25e20-ea19-4054-9d19-effd7490c3b5', '5354bc2c-8995-47ad-9cd8-41824ead04ff', '081b8839-37bf-4b55-9772-1badcb2ba458', 'edca396f-dff2-4d29-9ecb-7c575a024672', 'c8ccd6f5-114a-4ced-9968-ef9efefd7080', 'f67fcd14-25fa-44b4-90bd-fdbaa84e3b28']"
1836,mt0005014170,['463b1aa0-96d0-419e-8a4a-caffb79c68f6']
1837,mt0003229739,['55dadbc2-e768-4367-86e3-a80d05266984']
1838,mt0001600598,['0fca2a78-ce5a-4bb7-a0d1-1effbf52aaa6']
1839,mt0001996484,['c4166935-4a77-4850-b56c-b3297d737ba1']
1840,mt0029041073,['8d8d59e7-181d-4737-a13e-1ffa4bebd58b']
1841,mt0003688309,['dd78de3e-0445-47b0-9daa-1d9e36e3257d']
1842,mt0000069312,['5dc34f7a-de0e-4fe8-8f37-670533128d91']
1843,mt0002955946,['1a91d3ff-346b-41e4-94da-04417464896d']
1844,mt0000444303,['b2d9c0db-f8b7-4dee-9aea-5bd53a10a085']
1845,mt0002183613,['3303076a-53ec-410e-ad15-2d3b285e35b1']
1846,mt0002954503,['ab6a8e1d-4421-4b67-aad4-3f5d00c76227']
1847,mt0005467534,['7f08da1f-c1f2-4c0e-aa9c-f4bf4e3919b2']
1848,mt0004736571,['828f7d1b-3615-4db5-91f5-8090d9d53658']
1849,mt0004413498,['4d13a1df-8910-4a7f-8311-ed67bfdb51da']
1850,mt0003183313,['03a8b0ce-1fd4-402a-8ace-0b0ac3175946']
1851,mt0036222741,['752c2404-a8dd-4531-b1e6-8e92577e69ba']
1852,mt0009214860,['901c6716-037b-4ccf-9d33-a3e9a8a2212c']
1853,mt0004181352,"['0414d38a-c284-46e5-b1d2-e9de9296b7bb', '1603d46a-9ccd-4f6c-95a1-56849c5dfcea', '3060e602-eb75-4512-90ef-67e39b0423bb', 'b11c10b6-4966-4e87-afad-cf30d7f407be', 'd5764ef4-a4d2-4cb2-af07-716c319da6c4', '093dac32-ea16-48db-b129-efb23def03d6', '27fcdbeb-f430-46bc-a46f-e00cc8e33390', 'f842df97-1b78-4dd0-8fed-c9d11937d948', 'fe403347-9cff-4f0e-b340-4e551693f963']"
1854,mt0013267264,"['5de6a200-332d-4183-a581-23ec59cbacd3', '739fc63a-10e1-49d4-bb45-a2c2b8cf6545', '6ed589a7-5d88-43c1-afbd-ce8ea1617ad6', '3c55b9ae-4543-4953-85ad-f3576419635a', '4e4b4ba9-9b77-493a-9b3a-e2b8389f2e0d', '582912f0-2182-47d3-b7d2-545253413143', 'c6cf952c-4c06-4979-95a1-abfba032e967', 'cc606149-1eb3-4dbe-a550-a976221c9975', 'adfd97b1-72a2-4594-9028-0dd23ce6847f', 'c84338e8-7055-4202-8e71-fadf8cded11a', 'c175cc86-09fe-4abb-8dc8-338f6d8affb8', 'df61aee1-63bb-4ff5-9d01-cb6fd9296492', '39bb95f4-cd49-468a-95e5-42ae62c0e120', 'b17a6673-874f-4326-ad3b-120b7cb02869', '065746ce-6550-4bc8-9720-891066b0877e', '73746721-e925-4b16-a4ca-7bb10b9482de', '1639b44c-1dce-47c7-8909-d167e21a8d6b']"
